"","_1979","_1980","_1981","_1982","_1983","_1984","_1985","_1986","_1987","_1988","_1989","_1990","_1991","_1992","_1993","_1994","_1995","_1996","_1997","_1998","_1999","_2000","_2001","_2002","_2003","_2004","_2005","_2006","_2007","_2008","_2009","_2010","_2011","_2012","_2013","_2014","COMID"
"1",7.53413274108547,9.36636955574767,14.6159556173298,19.6907367059629,14.2484549251321,15.10663006469,15.4451482798955,15.767136607758,13.9820191856933,14.0562472931326,15.5132205238081,20.2115803614055,15.9714947880131,12.3471792123089,19.1729542791027,18.1213093071768,14.323406221442,27.198328894785,16.5650415433596,17.0733088042638,15.3750627138843,17.9653781564268,13.2522201760174,13.5166951254623,13.1628592288657,13.1004376424502,17.9193292229143,20.1247577301443,17.7433399135119,23.8389093072447,18.2021574928336,17.8091133411616,27.0520571088138,12.2837294882291,16.4129890788091,6.59085422092014,73000504
"2",0.776334225886489,0.930457542979554,1.36584397770771,1.68384459108522,1.27891746179698,1.54432244762166,1.3385014593193,1.34199355518165,1.20672829636972,1.2133999230927,1.37898428207391,1.79020903910676,1.46482444009552,1.04620366145487,1.60265113719522,1.56798593916305,1.20243382166102,2.22832702018627,1.44512279392922,1.50388883976904,1.37051384796018,1.60266145741286,1.14960450097306,1.17558469821329,1.15904282139589,1.20402451941412,1.57269544846391,1.65615991321329,1.51617955553205,2.09141488573323,1.55650850620172,1.48094178760705,2.21122944710189,1.13831793335203,1.36139380609336,0.523692392640644,73000506
"3",6.7288566399927,8.40292795586259,13.2003190935475,17.9417110080588,12.9243883462801,13.5348691682293,14.0283015995809,14.3728814079337,12.7289119958878,12.8031688036984,14.0771329095919,18.3578034792861,14.4501383977394,11.2612045673475,17.5080774157015,16.4917875485877,13.0748238860744,24.8846531678552,15.061407752233,15.5150986135822,13.9559078526823,16.3031022140425,12.0569817156008,12.2953724123027,11.9821536240512,11.8415823707842,16.2879185820279,18.4065026459629,16.1709229580344,21.6637712086717,16.5875954092365,16.271289636011,24.7541293072374,11.104862887892,14.9992547988892,5.98490598466661,73000537
"4",4.8207468280237,5.94524605535481,9.33121740001522,12.549958595511,9.22763342759381,9.7418743985973,9.88509535593529,10.1158629802808,9.02058678555162,9.09421154440266,10.0767069643491,12.871807718277,10.3507817758273,8.07548431435676,12.2812906503677,11.638276642316,9.3319037850589,17.6890729061545,10.6531151647437,11.2202849766979,9.99263296845841,11.5855037264628,8.52705141338584,8.72005165701043,8.47170753642304,8.46490205934603,11.8965677045796,12.919428746341,11.5471940292071,15.543153871902,11.8538415725917,11.6602142660585,17.556175337099,8.03852299729439,10.7326206919265,4.304177125295,73000543
"5",3.9539004432012,4.86824400261657,7.69069861516561,10.3816836468161,7.67496747186739,8.01904575106216,8.1981166578319,8.4038193408757,7.49118160074704,7.56370560208412,8.38525302965347,10.6304113819175,8.59834352209143,6.77040526899573,10.2005443540338,9.65092836602093,7.81078850700431,14.7767908932412,8.82867732799217,9.38150594365107,8.31923554596836,9.61116825097228,7.08000852245174,7.23546166273013,7.02905343721991,7.02386547506672,10.006848429817,10.7455801379191,9.65947475041429,12.9819708347321,9.90448954399318,9.7764198032144,14.6743841347629,6.69936140775681,9.01479583701042,3.62441979514228,73000549
"6",3.03444626392567,3.72574527035021,5.91592746532127,7.9833254012343,5.96067710167741,6.20495626118085,6.30953699268707,6.49818774706697,5.78905028888624,5.86712899224399,6.5040553282385,8.17941094881868,6.66927122481882,5.2932942831353,7.87999443485312,7.45114437913241,6.09284694121309,11.4784548805185,6.8094624891673,7.32708165221018,6.46434898605085,7.43454798917248,5.47473438765905,5.58918235138671,5.45641317922775,5.42972356946501,7.86264374599065,8.30811034751265,7.53710519173374,10.1181930862061,7.71356865412568,7.63622974924845,11.4092494876417,5.21728502903899,7.05728198110241,2.81998798582289,73000552
"7",2.23885821043833,2.84322027221118,4.42643216946354,6.16493637480148,4.2942348658222,4.59066773530555,4.77728791841089,4.77751377184097,4.24953581551983,4.22570620024041,4.5271710390914,6.24406969726902,4.70648142376991,3.65368008858537,5.83183422839805,5.67028998920362,4.20417257277933,8.05554531437077,5.09262309743933,5.02939398566337,4.4683137996556,5.28778477809201,3.89676535268352,4.00320518629192,3.87460710594099,3.79470516704533,4.9323749631235,6.11936655779407,4.96162670132232,6.81496547738167,5.29602904189123,5.15151512900444,8.05364630352961,3.49980018743097,4.63598084580408,1.93907146983676,73000567
"8",1.27319677201138,1.64008411046577,2.5844813016996,3.62970522944241,2.47975393117291,2.55933955540396,2.76803208834504,2.83671384208823,2.52058866734374,2.51423216078379,2.69967244414434,3.66665521778472,2.74825382608257,2.13030220147682,3.49240181029659,3.2927034497261,2.50107164962651,4.89699509658226,3.00018589031206,2.94484699246002,2.66443380403192,3.16509444819738,2.35750677177351,2.42563211240181,2.34253963379011,2.24729049622196,2.9567654552525,3.67876494273747,3.03978047983287,4.07949677820075,3.17179353939344,3.10269306636836,4.8456918237144,2.06201767660167,2.80562040952787,1.12048131889767,73000572
"9",2.20426379876747,2.66743296784897,4.24128246046092,5.6527890066578,4.33626446234037,4.53802712020809,4.51805919082197,4.65412946155626,4.14984507822011,4.22482291051786,4.72309720712165,5.8176605058043,4.85980496210595,3.88198776735018,5.61535940039648,5.32644264191797,4.43904037320451,8.26257378303841,4.86659365304529,5.37440249087059,4.70406956876794,5.36011908266642,3.93116456270218,4.00401457564472,3.92409199157806,3.9470130863255,5.85510159714581,5.92024347700485,5.50731213027484,7.40318979335158,5.6149007692729,5.57449627069578,8.22877180380364,3.84148528216636,5.17969164358426,2.07425795661079,73000596
"10",0.939301714617504,1.1131127300736,1.71647785926518,2.22842611319398,1.66036145964714,1.95590041434928,1.7908243897843,1.74527680188009,1.56459307686923,1.54456448644808,1.6989122990876,2.33784538327831,1.82005073607784,1.37744114227491,2.07996800468393,2.12457557859486,1.52449436134672,2.78816968227086,1.89607660574456,1.90781933199869,1.64469620589524,1.92261172965781,1.39593355043294,1.44522924700828,1.39118905867616,1.45881044831994,1.80963984768685,2.20828156430427,1.76403359570732,2.52757862161284,1.90696506467584,1.83508782448017,2.81794024158831,1.34901570922708,1.62198916069449,0.671408216158549,73000603
"11",0.695090629353048,0.862652343225806,1.31582673098127,1.8062469019057,1.30156981934832,1.48194621866696,1.42892808163003,1.37829810674876,1.22834246101445,1.21629572371914,1.29404414786051,1.83909745085729,1.39772482701156,1.08885492065998,1.65632343994428,1.70167410830929,1.20856468987791,2.22334652755358,1.48962549706028,1.48810946435144,1.27942750486609,1.50287184188627,1.08464380570062,1.11136989775178,1.08603528744146,1.09686750112331,1.39736561914013,1.72526630350988,1.34917605837731,1.93464829791082,1.50410043560479,1.44686131122178,2.26706083033183,1.02362598127698,1.29030332826588,0.581427461571164,73000606
"12",0.549684528360934,0.667609756980857,0.993558975768416,1.25804228837768,0.934206068597428,1.09460835699757,0.990385269424687,0.998948498009002,0.895986676052825,0.899628485024792,1.01077768855715,1.32319021890425,1.06381695554273,0.772055908670164,1.20125876514062,1.16419376710506,0.892152853105983,1.67461808830091,1.07124846916493,1.10142656964799,1.00323647566854,1.1770275817342,0.851193083863552,0.8715980414046,0.855734591778011,0.874104293486843,1.1440646446731,1.24677530429135,1.11819547651565,1.53218490281334,1.15040433802833,1.10115134642549,1.65982974073658,0.821641414439025,1.00906221148086,0.38970019419988,73000610
"13",0.508361407838864,0.580199943135862,0.903408658177885,1.11657172910971,0.856914790076752,1.03820618009322,0.909688058332221,0.895770590721744,0.807200821703427,0.794863702520116,0.899621458127074,1.20358734980021,0.956449724713417,0.705895483412155,1.05999774965521,1.07576322486139,0.779836275806166,1.42004821116794,0.977361789386566,0.989424736328321,0.855528546094078,0.996040954328563,0.727257354741227,0.759673821170853,0.721919654656763,0.780590270153464,0.947461328828988,1.14476470134846,0.931958498224004,1.33317937156925,0.980184238332592,0.94377263147537,1.42302370263289,0.716296040399434,0.827737445659833,0.31408793065283,73000611
"14",0.306701481611506,0.380458508972844,0.580061845154795,0.796002165830299,0.574049664625566,0.654781056420036,0.629714855265944,0.607179729395533,0.541144400161423,0.535811135519857,0.569910906275658,0.810609869005745,0.616122174691664,0.480038081660663,0.729388220077508,0.750326832720678,0.532359438583459,0.978402210404612,0.656423284787021,0.655955897924835,0.563532394599425,0.661825851095866,0.477371357371138,0.489124755081657,0.478203916651745,0.483199268804021,0.615268591025921,0.759593203255575,0.593529117372754,0.85189346507804,0.662362975984404,0.636953570030323,0.998120652220837,0.451069878531645,0.567923229279583,0.256263381905026,73000614
"15",0.649179122300997,0.797126140210726,1.23056291741868,1.63467750194138,1.19686807030684,1.31123184729112,1.27450484310927,1.30625119776758,1.16983763444914,1.17479006452103,1.30135688651098,1.6840050852462,1.34635556993419,1.02906827179536,1.58312391071287,1.50712747092116,1.18965317911073,2.26070943393119,1.38370909413246,1.43610811511131,1.2932809964843,1.50586642300429,1.10187452849868,1.1302430957964,1.10514741723668,1.1032702389237,1.51406623994651,1.65950891093849,1.48083654927881,1.99038424140786,1.51973812114703,1.48283529367349,2.23897200459487,1.04556531073296,1.36083467145489,0.525706691874398,73000618
"16",0.310712217099403,0.38543798351941,0.587656966157972,0.806427851809214,0.581570429712126,0.663454326048289,0.63785867474667,0.615131085274154,0.548230897910791,0.542838070184401,0.577364379657458,0.821235058650579,0.624181705376465,0.486324617593256,0.738941290852142,0.760152444223019,0.539330387472698,0.991213116029354,0.665020890431861,0.664548724501917,0.570914585153534,0.670494043010555,0.483615741827717,0.495528207668295,0.484496932374696,0.489518892479269,0.623314735415864,0.769515019941003,0.601337760054085,0.863034186175425,0.671040216761909,0.645290998298011,1.01119028384963,0.456972062057012,0.575365374798644,0.259620802270042,73000624
"17",0.325714361368462,0.404048096939717,0.616030795810974,0.845364577762068,0.609650353587245,0.695486885105094,0.668657386833674,0.644831440607979,0.574701115631894,0.569047807708179,0.605241342991182,0.860886663341359,0.654319112482544,0.509805815085156,0.774619558412735,0.796854864326242,0.565370861930798,1.0390719081441,0.697130003857286,0.696635094244186,0.598480021586157,0.702867475682742,0.506966191509815,0.519453795264437,0.507889658375962,0.513154370429581,0.653410316493413,0.8066699074964,0.630371606696958,0.904704181462118,0.703440013119619,0.676447586735634,1.06001360146967,0.47903608100055,0.603145644599444,0.272155735227797,73000645
"18",0.263226487347218,0.326530850862395,0.497843271840925,0.683177885964309,0.492685662107925,0.562019593554409,0.54040967542423,0.521118125441956,0.464442596860128,0.4598703009625,0.489127003717912,0.695719513378731,0.528788141824611,0.41199761984283,0.626005545421822,0.643975399373329,0.456902526543565,0.839724005758762,0.563381253938152,0.562982251219553,0.483658721246948,0.568019372918834,0.409704877880134,0.419795182459567,0.41043982219002,0.4147060451034,0.528054773725875,0.651920295884348,0.509415589130088,0.731138703390344,0.568481536107521,0.546669673470602,0.856647272244708,0.387133010895285,0.487427449899994,0.219933812816938,73000647
"19",0.406826428558091,0.519975654780865,0.813946487315714,1.13790040804099,0.785920166520223,0.829277468911589,0.873461074943412,0.885088129055827,0.786914536908065,0.783950702968526,0.839960788414903,1.15138473645465,0.865254503713079,0.671449318201575,1.08458314391032,1.04017300397566,0.779521634746088,1.50832424429181,0.940071444642054,0.926057937006428,0.829455128434586,0.983134157710696,0.727873925201289,0.748348617941549,0.724771879511337,0.701532248968947,0.917574326551124,1.13998088199798,0.932471948229287,1.26670444183154,0.985005520712839,0.960424705380446,1.50093075820844,0.646087962388992,0.866206409547427,0.353884677092234,73000657
"20",0.836179937159464,1.08114852660323,1.70903164401446,2.40529952286041,1.63507028646665,1.67137242931209,1.82727485935982,1.88384123452722,1.67346527931625,1.67048560756527,1.79482840805838,2.42810609014067,1.81742701109958,1.40818247533824,2.32422501150876,2.17428342495879,1.66174733748991,3.27105335454418,1.9884892858871,1.94871389049373,1.77130258944753,2.10615389191941,1.57295766185,1.61898991575796,1.56244709320264,1.49151322294588,1.968319202735,2.45058683214122,2.03432847032808,2.71476294332988,2.11088626384735,2.06783632427862,3.22861554238894,1.36671050933942,1.87204027796445,0.739228652583228,73000678
"21",0.551759895792052,0.661790103802126,1.05278116774886,1.39052310741111,1.08605603277683,1.1408395564005,1.11929476746958,1.15408369241512,1.02916983888574,1.05136353112247,1.18093859071601,1.43639864774599,1.21848025885347,0.977452222982498,1.38781621533714,1.31897987213037,1.11302124410868,2.0537977664438,1.20490009360117,1.35235416999418,1.17811395646366,1.33474029196452,0.976161468151498,0.992916182418392,0.976483786718486,0.987890104929062,1.48722483936238,1.46266739270458,1.38347513075561,1.86112233245209,1.40648487393987,1.39853168693307,2.04853411055591,0.969365760275762,1.30423291080619,0.522895286480586,73000680
"22",0.752875811828632,0.958649510124775,1.51723053937089,2.1091164180269,1.4740545690672,1.51523930363051,1.62069975954213,1.67054969888844,1.48508179714418,1.48923901368494,1.61495551728222,2.13852635720005,1.64178211097031,1.28161277195362,2.05072450180576,1.92437030575047,1.50080003281162,2.91477098424141,1.75955445611314,1.77335147759686,1.5973051071167,1.88041297581098,1.39846156276252,1.43599568805466,1.39076628554357,1.34405851829542,1.8259688547621,2.16204150833496,1.84317320283145,2.4642051149721,1.9042724183161,1.87133413990066,2.88315117489802,1.24978639565102,1.70510404640681,0.675846841600206,73000681
"23",0.572833837510712,0.686620605216451,1.09291739186195,1.4449967622757,1.12844873795362,1.18534305590677,1.16309966742992,1.19866662821541,1.06956866426419,1.09227575108613,1.22754389317068,1.49138119971915,1.2658446642634,1.01534419386354,1.44143339134242,1.3700874505386,1.15617856473139,2.13581644108851,1.25158821197405,1.40625919413893,1.22445408765176,1.38660004028719,1.01418470650503,1.03141496352953,1.01406339539649,1.02616506423036,1.54651595746001,1.51967754531397,1.43740744064115,1.93322253455854,1.46175231733551,1.45410445075329,2.1295723892238,1.00734393964075,1.35561474488206,0.543024175696903,73000686
"24",1.68902141669484,2.17569503163638,3.42396550537789,4.76600253761631,3.27189425262686,3.3692493154578,3.65483690075678,3.76648596868123,3.27265275504491,3.27722160718212,3.5301128304168,4.85582204142662,3.62445025386876,2.81906434607832,4.6221935366931,4.28713293598123,3.31025734551965,6.34501558476931,3.88943827413533,3.78799083134899,3.50273125522757,4.1689955004274,3.11940686792543,3.15337225762132,3.11359166249837,2.9826928595974,3.87773180824437,4.85005922938046,4.09527592152765,5.41038763474112,4.18442835922111,4.07266799521773,6.35767450169341,2.71005191084457,3.77887113453591,1.46931468115913,73000717
"25",38.4543905826464,42.062794115772,66.4502627777727,79.7577349153284,63.3027656241639,74.6082155502006,61.4038105455163,63.5944447713356,55.75293115851,55.403033597502,65.7805231878202,84.5583495205396,70.3258784855882,51.6963314343805,73.3434812754801,74.6347167315548,55.5337964031794,102.547528238166,70.3263693953214,72.9189640541599,62.9020466895953,75.2586833222272,51.7198764422168,57.9501107882147,54.1752017726637,59.6319682134341,78.641358163912,80.2037856428591,73.0335722857959,101.257015084567,75.6538358714483,71.5330362973148,102.994588394688,54.1294815533782,65.6939820041395,28.8804425133599,73000838
"26",8.82330480291419,8.76425370190242,13.8923253986933,15.1517831665196,13.2994492432843,16.7780142970281,10.5868718065628,11.8135804150203,10.0869257107173,10.3998712069368,13.3304540438195,16.3613721102884,14.8127425938436,10.8296097579068,12.8391760584426,13.5414294268987,10.3983331370027,18.8321793151228,13.7925422727245,14.9058110700895,12.6183594573034,15.5755277457303,9.13904177326046,12.038646752867,10.9770065041438,12.666011405971,18.0081364416096,15.0284442483562,15.0647687996904,20.7105020823544,16.217435425275,14.4043083576307,18.9722714202045,12.3473504700073,13.9993207363233,4.62920694881015,73000841
"27",6.45452017547333,6.36990297167269,10.0958405782099,10.9219911604711,9.70757697412412,12.299677803745,7.63221919830531,8.57914487009179,7.3317916808063,7.58037553666389,9.7098045309929,11.8600245661932,10.7987669951295,7.94936939624891,9.26882351587897,9.77646909249972,7.59719908825339,13.6733665035196,10.0332054693405,10.8311198048396,9.18873480574725,11.3363303021209,6.57670445360549,8.77428100729642,8.00999913133987,9.27644875964073,13.1765107442255,10.9525764337958,10.9627746676745,14.9590424776077,11.8850277770055,10.5336200857816,13.7776665661433,9.12022667976275,10.2715217358445,3.34934539265103,73000844
"28",5.5202839385565,5.46493997606513,8.63819110654805,9.33776362236232,8.31945757604625,10.540749270622,6.56725837024924,7.37670448120326,6.326408026643,6.53434728384018,8.33068578373896,10.1687510519812,9.23797335951296,6.82033481205979,7.96805357573784,8.38604814157094,6.54481507605069,11.7530803592238,8.59180676773803,9.26932181985411,7.89284162880623,9.70624603408657,5.64782111742725,7.51542456901237,6.89286232476365,7.96714581724716,11.2690711864053,9.42056313606158,9.37611748355709,12.7513506618265,10.1901022741239,9.04959440394624,11.8433810165484,7.83152104828456,8.81480555175102,2.80972168180678,73000849
"29",3.39544423530771,3.2928038216617,5.23211101538514,5.52117006615417,5.09151697975315,6.48497741418342,3.86619129140083,4.43777446354905,3.8139833711598,3.94623242649314,5.05559221587769,6.09245928117674,5.58896263462223,4.19438923956597,4.6957226825087,4.97619121940169,3.95325955773053,7.01157555694449,5.17173448131509,5.59671523081113,4.76631208151987,5.85346555971119,3.30358086359011,4.58351363964277,4.21355799444734,4.92184525581255,6.95114796128991,5.71585082779192,5.65668172526033,7.58250559307124,6.25798023073641,5.53355857346156,7.08815233544128,4.86147166049644,5.42159412691038,1.57461150487264,73000850
"30",2.02778996316946,1.97835426665332,3.17553267772884,3.30029567504582,3.0254308078387,3.90731381226892,2.32751581444316,2.66403779020048,2.30756935420102,2.3910340689633,3.03487884916671,3.66071633721051,3.29847128178975,2.48215145787148,2.80162132847799,2.96992276319086,2.33569620072025,4.1340104764455,3.05950131644941,3.32715041906866,2.82159157256558,3.53053352538853,1.92589157391084,2.77781569949568,2.54760326543083,2.96777581319417,4.14616454741726,3.43692733653604,3.30829490521183,4.37325360031977,3.73566908068853,3.30071538580607,4.23423854978117,2.91287172444879,3.26874713718075,0.848664462566376,73000856
"31",29.1106954809738,32.8563139092432,51.8064078788235,63.8326458552112,49.3032367954515,56.9888411365143,50.2711401665047,51.1807395961187,45.1645860306204,44.5322965203899,51.7547262113388,67.420154088164,54.7250346079265,40.3562173817256,59.8846993929719,60.3766358336357,44.6695423857806,82.8975376965248,55.7756133745794,57.2658106372781,49.6663010897702,58.9037334442139,42.0966209032764,45.2645124722834,42.7559584761319,46.273770554425,59.6625214838002,64.4587044964098,57.1627102054962,79.4373275182019,58.6504679144245,56.4231282652241,83.1105020993376,41.2515537732268,51.0096859683729,22.4430717892117,73000861
"32",27.7416655383698,31.5614278976231,49.6604539923472,61.5117965632922,47.2936545476522,54.5611966133118,48.6973052834811,49.4398232786623,43.7024592255893,43.0916630444461,49.7640293382618,65.0040754135341,52.5453625260967,38.8351606316762,58.035450135845,58.3207347948257,43.2719237941585,80.3036562070455,53.7156629092073,55.0216077046852,47.8539229706542,56.6286721425514,40.7384678566293,43.4223866123043,41.2001402149462,44.3493125693439,56.8933052062988,62.2933315329356,54.9158915780995,76.212570820116,56.3234295727455,54.3439198951199,80.4053873297286,39.6070102142961,49.0330191128874,20.9226544698079,73000862
"33",24.9810890485163,28.9261584229665,45.2171269952434,56.6810944387358,43.1322769086655,49.6631346741768,45.4619160821993,45.7833863846243,40.6803687108706,40.1917240991984,45.6836073718659,59.9667127583125,48.1983357573209,35.7576978957816,54.2500523580264,53.968953947825,40.4978622279755,74.982712361584,49.5338997644921,50.3652385933758,44.2049853533915,52.0382668978547,37.9757186308299,39.5774918360253,37.8890078505425,40.3486226983266,51.2447224930541,57.834570474494,50.3509045378803,69.5080790715675,51.6228944412649,50.1435607818708,74.9153487558234,36.4533343132228,45.0339741563144,19.0044085184733,73000863
"34",24.226366346503,28.2036245306877,44.0076571294706,55.3643407325222,42.0041871985344,48.3289727132614,44.5716674856944,44.8043397720546,39.855108360395,39.3909397099116,44.5701783637478,58.5967674725676,47.006546746868,34.9258062689272,53.2124183484953,52.804505787157,39.7392723018176,73.5366068931475,48.4077240199259,49.101584222872,43.1995393648539,50.7821413379826,37.2165214198909,38.5449746079641,36.9954466819763,39.2750130170012,49.6972932880872,56.6216510929473,49.1094498987067,67.6926816287106,50.3425767375998,48.9919547851771,73.4132930624975,35.5785595162274,43.953404207099,18.4753246307373,73000864
"35",19.1946809696825,22.9819617820113,35.4328191770266,45.6896338972327,33.8914231574699,38.3877341263915,36.4983503576827,36.5402501668016,32.6507378212393,32.5481165977374,36.4696895651621,47.8659363968732,38.1585946984487,28.573366355896,43.9107298851013,42.7478944007664,32.5982805363119,60.8531167644344,39.1614949108803,39.9683649820824,35.6127772383494,41.6514834913489,30.4994036785544,31.3842054406258,30.1267576994961,31.3174649199394,40.7160219884899,46.1822546553938,40.2860721849415,55.1952089858382,41.4373443028698,40.1441541057743,60.6873525933044,29.0651577008914,36.4144477974879,15.7917870415582,73000865
"36",18.2273528628153,21.9289584212107,33.7818259409029,43.7784221387889,32.3635363748629,36.4816311156913,34.9322479300303,34.9709031875819,31.233868450008,31.1552533802921,34.8208934143798,45.7494524367868,36.4163859667843,27.3344778857819,42.0788738851678,40.8988205935857,31.2403796940634,58.3897912887678,37.4323719416579,38.1947294248294,34.0721648177055,39.8561313250293,29.1971284167407,29.9935767232555,28.8334837560784,29.8579437882933,38.948456280852,44.1773398543057,38.5536114065614,52.740976187301,39.6860849119213,38.4666557782317,58.2364723506039,27.7433313617968,34.9396359874778,15.2061275906033,73000866
